name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B
Zodda Gian Luca,ITA,15,6.067,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,DNF,6.067
O'Francia Quinn,USA,16,6.09,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.093,6.281
Goodacre Joe,USA,17,6.10,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,9.55,6.102
Ikeda Yudai,JPN,18,6.12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.227,6.123
Plangger Tobias,AUT,19,6.15,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.158,DNF
Knapp Lukas,AUT,20,6.16,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.162,6.191
RIVADENEIRA  Nickolaie,ECU,21,6.30,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.307,6.551
Bader Linus,GER,22,6.39,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,8.346,6.396
Lucke Sebastian,GER,23,6.43,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.431,7.955
MITA Ayumu,JPN,24,6.47,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.47,6.521
FUJINO Shuto,JPN,25,6.59,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.591,7.511
KAJI Akihisa,JPN,26,6.71,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.712,6.772
Hammer Zach,USA,27,6.79,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,7.156,6.796
Kuang Oliver,USA,28,6.81,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.812,7.172
Skolnik Darren,USA,29,6.82,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,6.828,9.841
Takeda Hajime,JPN,30,6.85,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,8.157,6.858
Li Richard,USA,31,7.43,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,7.432,8.655
Curtis Calrin,RSA,32,7.79,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,8.134,7.79
Chang Silas,USA,33,8.21,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,8.803,8.214
Liss Micah,USA,34,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,DNF,DNF
INTRACHUPONGSE ARDCH,THA,35,FALSE START,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1236,2022,Salt Lake City,Speed,Men,Qualification,2022-05-20,/api/v1/category_rounds/7415/results,/api/v1/events/1236/result/2,DNF,DNS
