name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A
PITCHER Ethan,CAN,15,5.83,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.198,5.838
Lucke Sebastian,GER,16,5.87,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,5.872,DNF
Granja Carlos,ECU,17,5.89,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,5.89,DNF
FUJINO Shuto,JPN,18,5.90,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.152,5.905
Zodda Gian Luca,ITA,19,5.92,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,DNF,5.924
ERNSBERGER Merritt,USA,20,6.00,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.002,8.297
Ikeda Yudai,JPN,21,6.125,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.125,6.234
Estevez  Isaac,ECU,22,6.129,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,7.086,6.129
LE CLERCQ DE LANNOY Yann,FRA,23,6.13,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.157,6.131
RIVADENEIRA  Nickolaie,ECU,24,6.25,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.303,6.254
PARK MINSOO,KOR,25,6.28,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.962,6.284
MOON TAEUNG,KOR,26,6.30,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.502,6.302
Liss Micah,USA,27,6.32,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.327,7.162
Goodacre Joe,USA,28,6.33,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.335,DNF
Bader Linus,GER,29,6.36,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.36,6.673
LE Dylan,CAN,30,6.461,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.504,6.461
Rivadeneira Paolo ,ECU,31,6.467,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.635,6.467
MITA Ayumu,JPN,32,6.50,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,8.311,6.507
KAJI Akihisa,JPN,33,6.54,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.753,6.544
O'FRANCIA Quinn,USA,34,6.72,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,6.729,8.138
SKOLNIK Darren,USA,35,7.30,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,7.309,DNF
Knapp Lukas,AUT,36,7.43,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,7.431,7.566
CURTIS Calrin,RSA,37,7.97,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,7.973,8.157
CHANG Silas,USA,38,8.01,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,DNF,8.017
INTRACHUPONGSE ARDCH,THA,39,8.07,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,8.074,8.594
Takeda Hajime,JPN,40,8.78,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,8.787,DNF
Kuang Oliver,USA,41,9.89,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,9.893,10.118
Hammer Zach,USA,42,10.11,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,DNF,10.119
Li Richard,USA,43,15.40,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,15.408,DNF
SARAMANDIF Terence,MRI,44,34.54,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,34.541,40.219
Bratschi Noah,USA,45,FALSE START,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,5.997,DNS
Carmanns Leander,GER,45,FALSE START,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1237,2022,Salt Lake City,Speed,Men,Qualification,2022-05-27,/api/v1/category_rounds/6856/results,/api/v1/events/1237/result/2,DNS,6.041
