name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Graftiaux Chloé,BEL,11,2t2 4b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Ansade Maud,FRA,12,2t2 4b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Balakireva Alexandra,RUS,13,2t2 4b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Avezou Cecile,FRA,14,2t2 4b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,2,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Lavarda Jenny,ITA,15,2t2 4b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,2,1,1,X,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Zijlstra Vera,NED,16,2t2 4b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,2,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Johannesen Therese,NOR,17,2t2 4b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,4,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,18,2t3 4b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,1,2,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Vidmar Katja,SLO,19,2t3 4b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,2,2,X,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
Caprez Nina,SUI,20,1t1 4b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7,X,1,1,1,X,1,X,1,2008-05-30_Grindelwald_Boulder_Women_Semi-Final.csv
