name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Iakovleva Olga,RUS,6,3t4 4b8,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,2,2,X,4,X,X,1,1
Stotz Rebekka,SUI,6,4t9 5b9,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,2,1,1,1,X,1,3,3,3,3
Chevrier Anne-Laure,FRA,7,3t4 3b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,2,2,X,X,X,X,1,1
Vidmar Maja,SLO,7,4t15 4b10,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,4,3,1,1,4,2,X,X,6,4
Gallyamova Anna,RUS,8,3t3 5b8,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,1,1,X,2,1,1,X,3
Payne Angela,USA,8,3t5 3b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,2,1,2,2,X,X,X,X,1,1
Bibik Olga,RUS,9,3t6 3b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,4,4,X,X,X,X,1,1
Puccio Alex,USA,9,3t4 5b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,1,1,X,1,2,2,X,1
Bacher Sabine,AUT,10,3t7 3b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,5,2,X,X,X,X,1,1
Zijlstra Vera,NED,10,3t4 3b3,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,1,1,X,X,2,1,X,X
Klingler Petra,SUI,11,3t4 3b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,1,1,X,X,2,2,X,X
Posch Katharina,AUT,11,3t11 4b16,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,2,1,8,8,X,6,X,X,1,1
Fakhritdinova Dinara,RUS,12,2t2 3b3,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,X,X,X,X,X,1,1,1
Saurwein Katharina,AUT,12,3t5 5b9,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,2,2,2,1,X,2,X,3,1,1
Avezou Cecile,FRA,13,2t2 2b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,X,X,X,X,X,X,1,1
Kipriianova Ekaterina,RUS,13,3t5 4b7,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,1,1,X,2,3,3,X,X
Thévenet Marine,FRA,13,2t2 2b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,X,X,X,X,X,X,1,1
Shemulinkina  Tatiana,RUS,14,3t6 5b9,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,1,1,1,X,2,4,4,1,1
Pichler Stefanie,AUT,15,3t7 4b12,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,2,2,X,X,4,4,X,5
Schwab Tabea,SUI,15,2t6 2b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,X,X,X,X,X,X,5,5
Chapet Manon,FRA,16,2t7 4b9,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,4,1,3,3,X,4,X,X,X,1
Yasuda Atori,JPN,16,3t10 4b11,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,3,1,2,2,X,3,5,5,X,X
Kaiser Clementine,FRA,17,2t2 3b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,1,1,X,X,X,X,X,4
Merrick Diane,GBR,17,1t1 2b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,1,X,X,X,X,X,X,1,1
Bacher Barbara,AUT,18,1t2 3b12,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,2,1,X,7,X,X,X,X,X,4
Sandbu Maria Davies,NOR,18,2t3 3b3,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,2,1,1,1,X,1,X,X,X,X
Jaakkola  Eevi,FIN,19,1t1 3b5,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,1,1,1,X,3,X,X,X,X
Ruzickova Petra,CZE,19,1t6 1b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,6,2,X,X,X,X,X,X,X,X
Carro Fernández Eva,ESP,20,0t 1b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,2,X,X,X,X,X,X,X,X
Hagiwara Asaki,JPN,20,0t 1b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,2,X,X,X,X,X,X,X,X
Nevelikova Karolina,CZE,20,0t 1b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,2,X,X,X,X,X,X,X,X
Rajfova Silvie,CZE,20,1t1 2b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,1,1,X,1,X,X,X,X,X,X
Leiner Isabell,GER,21,0t 3b8,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,X,X,1,X,4,X,X,X,3
Modrzejewska Agata,POL,22,0t 3b9,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,2,X,1,X,6,X,X,X,X
Haldenby Helen,GBR,23,0t 1b3,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,3,X,X,X,X,X,X,X,X
Peet Gill,GBR,23,0t 2b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,3,X,X,X,X,X,X,X,1
Gundova Linda,SVK,24,0t 1b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,4,X,X,X,X,X,X,X,X
Müller Jana,GER,24,0t 1b1,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,1,X,X,X,X,X,X,X,X
Eguchi Kaori,JPN,25,0t 1b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,4,X,X,X,X,X,X,X,X
Krajciova Mirka,SVK,25,0t 0b,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,X,X,X,X,X,X,X,X,X
Shchelnikova Olga,RUS,25,0t 0b,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,X,X,X,X,X,X,X,X,X
Tsyganova Anna,RUS,26,0t 1b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,729,2012,Vienna,Boulder,Women,Qualification,2012-04-27,/api/v1/category_rounds/2057/results,/api/v1/events/729/result/7,X,X,X,6,X,X,X,X,X,X
