name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Crane Leah,GBR,6,3t7 4b8,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,2,2,4,4,X,1,1,1
Shalagina Olga,UKR,6,5t7 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,1,1,2,2,1,1,2,1
Iakovleva Olga,RUS,7,5t9 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,4,1,1,1,1,1,1,1,2,2
Johansen Therese,NOR,7,5t9 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,4,1,1,1,2,2,1,1,1,1
Stöhr Anna,AUT,7,3t8 3b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,2,2,X,X,X,X,5,3,1,1
Gallyamova Anna,RUS,8,3t9 5b11,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,2,2,X,2,6,5,X,1,1,1
Noguchi Akiyo,JPN,9,4t4 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,1,1,1,1,1,1,1,1,1
Retschy Monika,GER,9,2t2 3b3,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,1,1,X,1,1,1
Kobayashi Yuka,JPN,10,2t2 3b4,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,1,1,X,2,1,1
Saurwein Katharina,AUT,10,4t7 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,2,1,3,1,1,1,1,1,X,2
Bacher Barbara,AUT,11,2t2 2b2,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,1,1,X,X,1,1
Sa Sol,KOR,11,4t8 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,2,1,X,1,2,2,3,1,1,1
Nevelikova Karolina,CZE,12,2t3 2b3,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,2,2,X,X,X,X,X,X,1,1
Tracy Michaela,GBR,12,3t4 5b11,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,X,1,2,2,1,1,X,6
Chereshneva Yana,RUS,13,3t5 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,1,2,1,2,1,1,1,X,2
Schwaiger Berit,AUT,13,2t6 4b12,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,3,3,3,3,X,4,X,2
Gibert Fanny,FRA,14,2t6 3b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,3,3,X,2,3,1
Stotz Rebekka,SUI,14,3t5 4b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,X,1,3,3,1,1,X,X
Eppensteiner Madeleine,AUT,15,3t7 4b7,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,3,2,X,1,3,3,1,1,X,X
Mulyar Mariya,UKR,15,2t8 4b21,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,4,4,X,X,4,4,X,10,X,3
Shemulinkina  Tatiana,RUS,16,3t20 5b22,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,1,1,1,9,9,X,1,10,10
Vollenwyder Anna,AUT,16,2t11 4b14,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,8,8,X,X,3,3,X,1,X,2
Caulier Chloe,BEL,17,2t2 4b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,X,1,X,3,1,1,X,X
Chapet Manon,FRA,17,1t1 3b3,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,1,1,X,1,X,1
Hagiwara Asaki,JPN,18,1t1 3b8,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,1,1,X,3,X,4
Vidmar Maja,SLO,18,2t2 3b3,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,X,1,X,X,1,1,X,X
Bärtschi Natalie,SUI,19,2t4 4b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,2,1,X,1,2,2,X,1,X,X
Zijlstra Vera,NED,19,1t1 2b3,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,X,X,X,2,1,1
Hayen Magali,BEL,20,1t1 1b1,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,X,X,X,X,1,1
Hodann Anja,SWE,20,2t5 5b8,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,1,3,1,2,2,X,1,X,3
Hafsaas Tina Johnsen,NOR,21,1t2 3b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,2,2,X,3,X,1
Petri Friederike,GER,21,2t5 3b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,X,1,X,X,4,4,X,X
De Marco Annalisa,ITA,22,1t3 3b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,3,3,X,1,X,1
Merrick Diane,GBR,22,2t6 5b9,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,2,X,1,2,2,X,1,4,3
Ebner Andrea,ITA,23,1t3 3b7,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,3,3,X,3,X,1
Ruzickova Petra,CZE,23,2t6 5b14,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,1,1,X,1,5,5,X,3,X,4
Jubes Angarita Eilleen,ESP,24,1t1 3b4,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,2,X,1,X,X,1,1,X,X
Sandoz Mélanie,FRA,24,1t7 4b13,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,7,7,X,X,X,4,X,1,X,1
Herrmann Lena,GER,25,0t 3b7,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,X,3,X,3,X,1
Laflamme Cathy,CAN,25,1t2 4b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,1,X,1,2,2,X,2,X,X
Alton Giulia,ITA,26,1t2 4b12,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,1,X,1,X,8,2,2,X,X
Pidgeon Thomasina,CAN,26,0t 2b4,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,X,X,X,2,X,2
Hönig Afra,GER,27,0t 1b4,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7,X,X,X,X,X,4,X,X,X,X
